loc,trait,name,sum_sq,df,F,PR(>F)
Glyma.20G081100,water_soluble_protein,Residual,2691.363349,148,NA,NA
Glyma.04G256500,water_soluble_protein,C(type),128.5854546,1,5.932282814,0.015978089
Glyma.04G256500,water_soluble_protein,Residual,3424.735883,158,NA,NA
Glyma.18G276600,water_soluble_protein,C(type),147.4632298,2,3.247834951,0.041501027
Glyma.18G276600,water_soluble_protein,Residual,3541.476737,156,NA,NA
Glyma.13G249000,water_soluble_protein,C(type),250.7806204,2,5.951727953,0.003220587
Glyma.13G249000,water_soluble_protein,Residual,3328.725568,158,NA,NA
Glyma.08G161500,water_soluble_protein,C(type),175.5300384,2,4.052697423,0.019312689
Glyma.08G161500,water_soluble_protein,Residual,3248.392738,150,NA,NA
Glyma.16G216000,water_soluble_protein,C(type),88.18116429,1,3.961023796,0.048370549
Glyma.16G216000,water_soluble_protein,Residual,3361.5945,151,NA,NA
Glyma.08G096000,water_soluble_protein,C(type),308.7632726,1,14.59104004,0.00018993
Glyma.08G096000,water_soluble_protein,Residual,3428.107251,162,NA,NA
Glyma.05G110100,water_soluble_protein,C(type),205.675068,1,9.435717008,0.002496686
Glyma.05G110100,water_soluble_protein,Residual,3531.195456,162,NA,NA
Glyma.08G264000,water_soluble_protein,C(type),242.9888428,1,11.55769646,0.000856727
Glyma.08G264000,water_soluble_protein,Residual,3279.741738,156,NA,NA
Glyma.18G219600,water_soluble_protein,C(type),167.6177076,2,3.839967131,0.024799534
Glyma.18G219600,water_soluble_protein,Residual,2138.890098,98,NA,NA
Glyma.08G180100,water_soluble_protein,C(type),189.5058469,2,4.29624681,0.015224389
Glyma.08G180100,water_soluble_protein,Residual,3528.770209,160,NA,NA
Glyma.08G323700,water_soluble_protein,C(type),186.9183737,1,7.934175349,0.005579263
Glyma.08G323700,water_soluble_protein,Residual,3180.41628,135,NA,NA
Glyma.19G005900,water_soluble_protein,C(type),457.2077672,3,7.229680526,0.000145999
Glyma.19G005900,water_soluble_protein,Residual,3140.939034,149,NA,NA
Glyma.09G019700,water_soluble_protein,C(type),166.6386116,2,3.655217405,0.028428532
Glyma.09G019700,water_soluble_protein,Residual,3100.068843,136,NA,NA
Glyma.18G171900,water_soluble_protein,C(type),273.3800448,2,6.45737199,0.002021385
Glyma.18G171900,water_soluble_protein,Residual,3302.216989,156,NA,NA
Glyma.03G244200,water_soluble_protein,C(type),208.3918533,2,4.885968979,0.008754972
Glyma.03G244200,water_soluble_protein,Residual,3305.458692,155,NA,NA
Glyma.18G136500,water_soluble_protein,C(type),236.1540457,3,3.666625308,0.013775088
Glyma.18G136500,water_soluble_protein,Residual,3220.318765,150,NA,NA
Glyma.15G099600,water_soluble_protein,C(type),196.1932068,2,4.598146115,0.011531168
Glyma.15G099600,water_soluble_protein,Residual,3200.091981,150,NA,NA
Glyma.06G139000,water_soluble_protein,C(type),206.3405849,2,4.966543284,0.008253552
Glyma.06G139000,water_soluble_protein,Residual,2887.455083,139,NA,NA
Glyma.05G035800,water_soluble_protein,C(type),268.0164823,2,6.331984339,0.002294515
Glyma.05G035800,water_soluble_protein,Residual,3153.39187,149,NA,NA
Glyma.08G328900,water_soluble_protein,C(type),166.1932997,1,7.735978291,0.006085169
Glyma.08G328900,water_soluble_protein,Residual,3329.890607,155,NA,NA
Glyma.04G097000,water_soluble_protein,C(type),355.1411386,2,8.305360578,0.000375499
Glyma.04G097000,water_soluble_protein,Residual,3292.556345,154,NA,NA
Glyma.08G112100,water_soluble_protein,C(type),1021.377236,2,33.77022345,7.79E-13
Glyma.08G112100,water_soluble_protein,Residual,2268.367954,150,NA,NA
Glyma.01G239200,water_soluble_protein,C(type),120.7665003,1,7.270792011,0.007832471
Glyma.01G239200,water_soluble_protein,Residual,2425.032792,146,NA,NA
Glyma.04G110500,water_soluble_protein,C(type),151.0370943,2,3.25695536,0.041191198
Glyma.04G110500,water_soluble_protein,Residual,3547.588603,153,NA,NA
Glyma.20G164300,water_soluble_protein,C(type),416.8913808,1,20.07145125,1.43E-05
Glyma.20G164300,water_soluble_protein,Residual,3260.947402,157,NA,NA
Glyma.01G075100,water_soluble_protein,C(type),117.6400562,1,5.246025443,0.023294551
Glyma.01G075100,water_soluble_protein,Residual,3610.361646,161,NA,NA
Glyma.12G226500,water_soluble_protein,C(type),216.9594062,1,9.866933173,0.002007156
Glyma.12G226500,water_soluble_protein,Residual,3496.177078,159,NA,NA
Glyma.09G235600,water_soluble_protein,C(type),133.89506,2,3.17027757,0.044746083
Glyma.09G235600,water_soluble_protein,Residual,3252.05582,154,NA,NA
Glyma.03G101800,water_soluble_protein,C(type),293.892105,2,6.971792166,0.001277761
Glyma.03G101800,water_soluble_protein,Residual,3119.429732,148,NA,NA
Glyma.18G166900,water_soluble_protein,C(type),264.8057952,2,6.287328696,0.002358651
Glyma.18G166900,water_soluble_protein,Residual,3327.272811,158,NA,NA
Glyma.11G189000,water_soluble_protein,C(type),524.9326905,6,5.279752981,6.65E-05
Glyma.11G189000,water_soluble_protein,Residual,2170.751255,131,NA,NA
Glyma.16G091700,water_soluble_protein,C(type),132.0745922,1,6.113823583,0.014522029
Glyma.16G091700,water_soluble_protein,Residual,3261.99524,151,NA,NA
Glyma.08G260900,water_soluble_protein,C(type),343.5634461,2,8.313183619,0.000371917
Glyma.08G260900,water_soluble_protein,Residual,3202.884513,155,NA,NA
Glyma.06G213000,water_soluble_protein,C(type),156.8683288,1,7.117672919,0.00841831
Glyma.06G213000,water_soluble_protein,Residual,3526.283504,160,NA,NA
Glyma.18G244100,water_soluble_protein,C(type),243.7587114,3,3.691545178,0.013425825
Glyma.18G244100,water_soluble_protein,Residual,3169.517799,144,NA,NA
Glyma.19G042200,water_soluble_protein,C(type),218.1680672,1,10.75245125,0.001287625
Glyma.19G042200,water_soluble_protein,Residual,3124.671907,154,NA,NA
Glyma.06G204800,water_soluble_protein,C(type),375.9096043,3,5.991485986,0.000690354
Glyma.06G204800,water_soluble_protein,Residual,3199.772121,153,NA,NA
Glyma.01G022000,water_soluble_protein,C(type),354.1488351,3,5.952776305,0.000752668
Glyma.01G022000,water_soluble_protein,Residual,2776.342464,140,NA,NA
Glyma.16G081700,water_soluble_protein,C(type),206.2589184,2,4.492097841,0.012845168
Glyma.16G081700,water_soluble_protein,Residual,3237.074137,141,NA,NA
Glyma.09G253800,water_soluble_protein,C(type),201.6860964,2,4.818329264,0.009400663
Glyma.09G253800,water_soluble_protein,Residual,3076.570171,147,NA,NA
Glyma.04G043500,water_soluble_protein,C(type),172.8345807,2,3.839997888,0.023580947
Glyma.04G043500,water_soluble_protein,Residual,3465.695321,154,NA,NA
Glyma.18G145600,water_soluble_protein,C(type),299.1583994,3,5.305547268,0.001697892
Glyma.18G145600,water_soluble_protein,Residual,2687.730969,143,NA,NA
Glyma.18G162000,water_soluble_protein,C(type),170.9957974,2,4.240294948,0.016461403
Glyma.18G162000,water_soluble_protein,Residual,2601.052302,129,NA,NA
Glyma.13G053100,water_soluble_protein,C(type),246.7485309,3,3.889918169,0.010541907
Glyma.13G053100,water_soluble_protein,Residual,2833.333223,134,NA,NA
Glyma.02G071400,water_soluble_protein,C(type),307.9156944,2,6.934804708,0.001314146
Glyma.02G071400,water_soluble_protein,Residual,3352.312848,151,NA,NA
Glyma.12G204500,water_soluble_protein,C(type),331.7009928,2,8.013344984,0.000487815
Glyma.12G204500,water_soluble_protein,Residual,3208.002026,155,NA,NA
Glyma.06G309600,water_soluble_protein,C(type),336.6525727,2,7.702770225,0.000668609
Glyma.06G309600,water_soluble_protein,Residual,3081.229958,141,NA,NA
Glyma.20G079800,water_soluble_protein,C(type),144.8758693,1,6.46758157,0.011934551
Glyma.20G079800,water_soluble_protein,Residual,3584.050519,160,NA,NA
Glyma.06G161200,water_soluble_protein,C(type),138.6410924,1,7.019125837,0.00897158
Glyma.06G161200,water_soluble_protein,Residual,2824.522124,143,NA,NA
Glyma.18G170400,water_soluble_protein,C(type),209.4371613,2,4.867266484,0.008910382
Glyma.18G170400,water_soluble_protein,Residual,3334.804054,155,NA,NA
Glyma.03G114100,water_soluble_protein,C(type),100.4842808,1,4.582989076,0.033815075
Glyma.03G114100,water_soluble_protein,Residual,3486.152899,159,NA,NA
Glyma.01G188200,water_soluble_protein,C(type),105.4552612,1,4.705346521,0.031602936
Glyma.01G188200,water_soluble_protein,Residual,3451.416416,154,NA,NA
Glyma.06G197100,water_soluble_protein,C(type),326.2273888,2,7.911528591,0.000531406
Glyma.06G197100,water_soluble_protein,Residual,3257.520139,158,NA,NA
Glyma.18G068200,water_soluble_protein,C(type),182.9544221,1,8.367118539,0.004349637
Glyma.18G068200,water_soluble_protein,Residual,3520.406914,161,NA,NA
Glyma.08G216100,water_soluble_protein,C(type),285.8536257,4,3.629416941,0.007612739
Glyma.08G216100,water_soluble_protein,Residual,2717.227104,138,NA,NA
Glyma.17G093000,water_soluble_protein,C(type),260.5505887,2,5.864877427,0.003509603
Glyma.17G093000,water_soluble_protein,Residual,3420.769757,154,NA,NA
Glyma.06G148500,water_soluble_protein,C(type),217.3967844,2,4.801388051,0.009488859
Glyma.06G148500,water_soluble_protein,Residual,3486.398563,154,NA,NA
Glyma.15G067900,water_soluble_protein,C(type),154.3083177,2,3.378570521,0.036642442
Glyma.15G067900,water_soluble_protein,Residual,3516.795161,154,NA,NA
Glyma.18G262400,water_soluble_protein,C(type),178.8165346,1,7.670495937,0.006337336
Glyma.18G262400,water_soluble_protein,Residual,3426.901051,147,NA,NA
Glyma.18G224600,water_soluble_protein,C(type),219.4217499,2,4.911695643,0.008530068
Glyma.18G224600,water_soluble_protein,Residual,3506.855599,157,NA,NA
Glyma.12G114200,water_soluble_protein,C(type),173.7482337,1,7.991075217,0.005370098
Glyma.12G114200,water_soluble_protein,Residual,3130.961101,144,NA,NA
Glyma.09G163700,water_soluble_protein,C(type),804.1978929,3,14.18849774,3.70E-08
Glyma.09G163700,water_soluble_protein,Residual,2739.512353,145,NA,NA
Glyma.10G197000,water_soluble_protein,C(type),300.0860835,2,6.598843739,0.001801318
Glyma.10G197000,water_soluble_protein,Residual,3342.453316,147,NA,NA
Glyma.08G283100,water_soluble_protein,C(type),232.2088361,1,10.84201252,0.001227496
Glyma.08G283100,water_soluble_protein,Residual,3341.130473,156,NA,NA
Glyma.15G266700,water_soluble_protein,C(type),129.3699925,1,5.833659653,0.016849303
Glyma.15G266700,water_soluble_protein,Residual,3548.23559,160,NA,NA
Glyma.06G309300,water_soluble_protein,C(type),243.3725937,2,5.53057908,0.00478003
Glyma.06G309300,water_soluble_protein,Residual,3432.382402,156,NA,NA
Glyma.10G102100,water_soluble_protein,C(type),167.8399097,2,3.726837828,0.026210343
Glyma.10G102100,water_soluble_protein,Residual,3557.802479,158,NA,NA
Glyma.20G232300,water_soluble_protein,C(type),125.622491,1,5.526106358,0.019993734
Glyma.20G232300,water_soluble_protein,Residual,3523.545303,155,NA,NA
Glyma.11G086900,water_soluble_protein,C(type),310.7114738,2,7.108945119,0.001109974
Glyma.11G086900,water_soluble_protein,Residual,3409.154882,156,NA,NA
Glyma.09G175200,water_soluble_protein,C(type),127.1237069,3,4.341848517,0.009280918
Glyma.09G175200,water_soluble_protein,Residual,419.6614548,43,NA,NA
Glyma.20G243000,water_soluble_protein,C(type),218.5316527,2,4.92719116,0.008406587
Glyma.20G243000,water_soluble_protein,Residual,3481.645867,157,NA,NA
Glyma.05G080700,water_soluble_protein,C(type),183.062704,1,8.251808259,0.004665798
Glyma.05G080700,water_soluble_protein,Residual,3305.498872,149,NA,NA
Glyma.08G284800,water_soluble_protein,C(type),160.1226118,2,3.665263955,0.027841397
Glyma.08G284800,water_soluble_protein,Residual,3385.704978,155,NA,NA
Glyma.04G146900,water_soluble_protein,C(type),124.2959581,1,5.461923531,0.020689971
Glyma.04G146900,water_soluble_protein,Residual,3595.576039,158,NA,NA
Glyma.08G354800,water_soluble_protein,C(type),477.6896419,1,23.72600227,2.65E-06
Glyma.08G354800,water_soluble_protein,Residual,3221.374669,160,NA,NA
Glyma.10G071300,water_soluble_protein,C(type),212.6989597,1,9.741760048,0.002137736
Glyma.10G071300,water_soluble_protein,Residual,3493.396818,160,NA,NA
Glyma.19G152300,water_soluble_protein,C(type),96.46900575,1,4.168198908,0.042874293
Glyma.19G152300,water_soluble_protein,Residual,3610.471868,156,NA,NA
Glyma.20G122500,water_soluble_protein,C(type),273.1390176,3,4.045231934,0.008578377
Glyma.20G122500,water_soluble_protein,Residual,3128.483448,139,NA,NA
Glyma.02G039700,water_soluble_protein,C(type),205.4861612,1,9.607879699,0.002299135
Glyma.02G039700,water_soluble_protein,Residual,3336.411586,156,NA,NA
Glyma.12G015300,water_soluble_protein,C(type),250.6772587,2,5.646802963,0.004304412
Glyma.12G015300,water_soluble_protein,Residual,3396.047359,153,NA,NA
Glyma.18G276900,water_soluble_protein,C(type),314.587493,2,6.860813192,0.001425377
Glyma.18G276900,water_soluble_protein,Residual,3301.401578,144,NA,NA
Glyma.07G255800,water_soluble_protein,C(type),198.2144578,1,9.074276098,0.003008747
Glyma.07G255800,water_soluble_protein,Residual,3538.656066,162,NA,NA
Glyma.14G068600,water_soluble_protein,C(type),132.8264351,1,5.774723596,0.017439986
Glyma.14G068600,water_soluble_protein,Residual,3565.209157,155,NA,NA
Glyma.08G329200,water_soluble_protein,C(type),286.1706468,1,13.31016142,0.000366685
Glyma.08G329200,water_soluble_protein,Residual,3139.023872,146,NA,NA
Glyma.15G208400,water_soluble_protein,C(type),415.309946,4,4.780735578,0.001261465
Glyma.15G208400,water_soluble_protein,Residual,2758.171953,127,NA,NA
Glyma.10G185500,water_soluble_protein,C(type),184.0458676,1,8.21821951,0.00471668
Glyma.10G185500,water_soluble_protein,Residual,3515.992872,157,NA,NA
Glyma.20G037200,water_soluble_protein,C(type),284.9914214,4,3.570315748,0.008307183
Glyma.20G037200,water_soluble_protein,Residual,2833.697682,142,NA,NA
Glyma.20G084500,water_soluble_protein,C(type),612.8941556,2,15.55156418,7.17E-07
Glyma.20G084500,water_soluble_protein,Residual,2995.194264,152,NA,NA
Glyma.11G084700,water_soluble_protein,C(type),201.4826174,1,9.00165418,0.003150147
Glyma.11G084700,water_soluble_protein,Residual,3424.575066,153,NA,NA
Glyma.02G243400,water_soluble_protein,C(type),195.247875,2,4.341151203,0.014619994
Glyma.02G243400,water_soluble_protein,Residual,3530.620674,157,NA,NA
Glyma.19G041900,water_soluble_protein,C(type),205.0981906,1,9.482734412,0.002503353
Glyma.19G041900,water_soluble_protein,Residual,2984.745652,138,NA,NA
Glyma.01G220100,water_soluble_protein,C(type),246.608679,2,5.799025727,0.003761193
Glyma.01G220100,water_soluble_protein,Residual,3146.915207,148,NA,NA
Glyma.03G191100,water_soluble_protein,C(type),89.3075444,1,3.942423246,0.048780958
Glyma.03G191100,water_soluble_protein,Residual,3647.126083,161,NA,NA
Glyma.08G120000,water_soluble_protein,C(type),228.0177206,1,10.28645784,0.001628173
Glyma.08G120000,water_soluble_protein,Residual,3435.851995,155,NA,NA
Glyma.15G113900,water_soluble_protein,C(type),149.4120825,1,6.722018402,0.010399626
Glyma.15G113900,water_soluble_protein,Residual,3578.589619,161,NA,NA
Glyma.09G266500,water_soluble_protein,C(type),225.614955,1,10.18541763,0.001707989
Glyma.09G266500,water_soluble_protein,Residual,3499.823394,158,NA,NA
Glyma.08G098300,water_soluble_protein,C(type),217.2756495,2,5.316546419,0.00586455
Glyma.08G098300,water_soluble_protein,Residual,3105.95414,152,NA,NA
Glyma.12G106800,water_soluble_protein,C(type),161.945303,1,7.190650145,0.008112034
Glyma.12G106800,water_soluble_protein,Residual,3535.898988,157,NA,NA
Glyma.01G075000,water_soluble_protein,C(type),115.5007197,1,5.139463226,0.024727012
Glyma.01G075000,water_soluble_protein,Residual,3595.728648,160,NA,NA
Glyma.13G187500,water_soluble_protein,C(type),189.6603444,2,4.22075146,0.01651905
Glyma.13G187500,water_soluble_protein,Residual,3280.270176,146,NA,NA
Glyma.16G084500,water_soluble_protein,C(type),217.6479684,3,3.509087531,0.016879094
Glyma.16G084500,water_soluble_protein,Residual,3101.204608,150,NA,NA
Glyma.15G101600,water_soluble_protein,C(type),254.5726661,2,6.013839824,0.003078131
Glyma.15G101600,water_soluble_protein,Residual,3153.669565,149,NA,NA
Glyma.13G347100,water_soluble_protein,C(type),92.80553145,1,4.287227827,0.040068991
Glyma.13G347100,water_soluble_protein,Residual,3333.634792,154,NA,NA
Glyma.04G135300,water_soluble_protein,C(type),110.4412244,1,4.884690524,0.028515363
Glyma.04G135300,water_soluble_protein,Residual,3617.546662,160,NA,NA
Glyma.01G238200,water_soluble_protein,C(type),149.6183568,2,3.388468191,0.036296675
Glyma.01G238200,water_soluble_protein,Residual,3399.947359,154,NA,NA
Glyma.12G060300,water_soluble_protein,C(type),141.2277268,1,6.326049208,0.012878301
Glyma.12G060300,water_soluble_protein,Residual,3594.29136,161,NA,NA
Glyma.13G189000,water_soluble_protein,C(type),394.6254496,4,5.887591125,0.000217681
Glyma.13G189000,water_soluble_protein,Residual,2195.122453,131,NA,NA
Glyma.13G210200,water_soluble_protein,C(type),330.480131,2,9.001732555,0.000199049
Glyma.13G210200,water_soluble_protein,Residual,2881.966346,157,NA,NA
Glyma.12G023300,water_soluble_protein,C(type),203.1001014,1,9.043369971,0.003086097
Glyma.12G023300,water_soluble_protein,Residual,3413.684889,152,NA,NA
Glyma.20G079900,water_soluble_protein,C(type),152.356315,1,6.73767295,0.010340955
Glyma.20G079900,water_soluble_protein,Residual,3527.56587,156,NA,NA
Glyma.02G239500,water_soluble_protein,C(type),139.3972568,1,7.307948062,0.007641672
Glyma.02G239500,water_soluble_protein,Residual,2918.436217,153,NA,NA
Glyma.02G045100,water_soluble_protein,C(type),439.9824468,4,5.29229519,0.000527977
Glyma.02G045100,water_soluble_protein,Residual,2972.12682,143,NA,NA
Glyma.18G229800,water_soluble_protein,C(type),215.9856922,3,3.197763717,0.025137852
Glyma.18G229800,water_soluble_protein,Residual,3467.193487,154,NA,NA
Glyma.09G024100,water_soluble_protein,C(type),284.8100165,3,4.385954773,0.005455786
Glyma.09G024100,water_soluble_protein,Residual,3225.196083,149,NA,NA
Glyma.20G164100,water_soluble_protein,C(type),144.8258781,1,6.547341456,0.011425665
Glyma.20G164100,water_soluble_protein,Residual,3561.287667,161,NA,NA
Glyma.02G066600,water_soluble_protein,C(type),289.3059805,3,4.637377143,0.003974888
Glyma.02G066600,water_soluble_protein,Residual,3015.30843,145,NA,NA
Glyma.06G251100,water_soluble_protein,C(type),470.7327721,5,5.11204799,0.000257721
Glyma.06G251100,water_soluble_protein,Residual,2412.574892,131,NA,NA
Glyma.15G267900,water_soluble_protein,C(type),295.3622076,1,13.68319124,0.000297633
Glyma.15G267900,water_soluble_protein,Residual,3432.137297,159,NA,NA
Glyma.19G097300,water_soluble_protein,C(type),137.1288184,1,6.503570374,0.011782276
Glyma.19G097300,water_soluble_protein,Residual,3120.603601,148,NA,NA
Glyma.03G056900,water_soluble_protein,C(type),279.1153215,1,12.94632605,0.000428376
Glyma.03G056900,water_soluble_protein,Residual,3406.388856,158,NA,NA
Glyma.04G015700,water_soluble_protein,C(type),228.5124011,1,10.11813686,0.001779999
