loc,trait,name,sum_sq,df,F,PR(>F)
Glyma.15G051200,protein_content,C(type),56.19295118,1,12.81607037,0.000431806
Glyma.15G051200,protein_content,Residual,872.5293294,199,NA,NA
Glyma.08G073200,protein_content,C(type),34.64861244,1,7.540184767,0.006572961
Glyma.08G073200,protein_content,Residual,937.4195934,204,NA,NA
Glyma.01G011600,protein_content,C(type),74.29590015,2,8.55352395,0.000275906
Glyma.01G011600,protein_content,Residual,838.1988998,193,NA,NA
Glyma.03G017000,protein_content,C(type),65.76671262,3,4.939802268,0.00251558
Glyma.03G017000,protein_content,Residual,843.1967327,190,NA,NA
Glyma.20G188200,protein_content,C(type),28.61081965,1,6.159454236,0.013895263
Glyma.20G188200,protein_content,Residual,929.0050239,200,NA,NA
Glyma.19G016700,protein_content,C(type),27.38665614,1,5.737395434,0.017578686
Glyma.19G016700,protein_content,Residual,906.9384751,190,NA,NA
Glyma.20G223800,protein_content,C(type),34.62949739,2,3.707842348,0.026232526
Glyma.20G223800,protein_content,Residual,933.9527992,200,NA,NA
Glyma.20G037300,protein_content,C(type),80.76681218,3,5.894756567,0.000753898
Glyma.20G037300,protein_content,Residual,767.2821483,168,NA,NA
Glyma.10G219400,protein_content,C(type),22.66700212,1,4.765997804,0.0302276
Glyma.10G219400,protein_content,Residual,922.660604,194,NA,NA
Glyma.18G194100,protein_content,C(type),19.96430172,1,4.50698923,0.035093556
Glyma.18G194100,protein_content,Residual,815.0522063,184,NA,NA
Glyma.13G306900,protein_content,C(type),56.92603719,1,12.56838705,0.000489034
Glyma.13G306900,protein_content,Residual,901.3313608,199,NA,NA
Glyma.08G237800,protein_content,C(type),55.87600357,2,6.368210572,0.002097739
Glyma.08G237800,protein_content,Residual,846.7110633,193,NA,NA
Glyma.13G326700,protein_content,C(type),83.64535411,2,9.902759717,7.98E-05
Glyma.13G326700,protein_content,Residual,831.9971014,197,NA,NA
Glyma.08G205600,protein_content,C(type),43.83050042,3,3.072338239,0.028961004
Glyma.08G205600,protein_content,Residual,908.2795068,191,NA,NA
Glyma.12G031300,protein_content,C(type),43.82004088,3,3.295589358,0.021762107
Glyma.12G031300,protein_content,Residual,802.2265051,181,NA,NA
Glyma.15G046400,protein_content,C(type),102.6435572,2,12.05946915,1.15E-05
Glyma.15G046400,protein_content,Residual,838.3777308,197,NA,NA
Glyma.04G129400,protein_content,C(type),57.45599195,1,12.7553476,0.000446656
Glyma.04G129400,protein_content,Residual,882.8747575,196,NA,NA
Glyma.14G052600,protein_content,C(type),33.68620328,1,7.221758787,0.007818371
Glyma.14G052600,protein_content,Residual,918.9149404,197,NA,NA
Glyma.08G116400,protein_content,C(type),118.6977297,2,14.5337237,1.34E-06
Glyma.08G116400,protein_content,Residual,775.8702828,190,NA,NA
Glyma.06G237400,protein_content,C(type),54.57099694,4,3.102325709,0.016989533
Glyma.06G237400,protein_content,Residual,751.9874889,171,NA,NA
Glyma.09G195100,protein_content,C(type),44.29619465,2,4.931902275,0.008205944
Glyma.09G195100,protein_content,Residual,817.3223005,182,NA,NA
Glyma.10G151400,protein_content,C(type),21.9867093,1,4.667205992,0.031951303
Glyma.10G151400,protein_content,Residual,928.0459741,197,NA,NA
Glyma.10G208700,protein_content,C(type),68.60950344,1,15.69888502,0.000102963
Glyma.10G208700,protein_content,Residual,882.8091725,202,NA,NA
Glyma.16G200000,protein_content,C(type),36.34225282,1,7.813835243,0.005687328
Glyma.16G200000,protein_content,Residual,934.8537038,201,NA,NA
Glyma.08G113400,protein_content,C(type),64.06073497,1,14.30792237,0.000204696
Glyma.08G113400,protein_content,Residual,899.935532,201,NA,NA
Glyma.01G179500,protein_content,C(type),62.16313832,2,6.955088868,0.001203198
Glyma.01G179500,protein_content,Residual,889.3103137,199,NA,NA
Glyma.13G043800,protein_content,C(type),63.47607938,3,4.607330863,0.00390039
Glyma.13G043800,protein_content,Residual,858.7782672,187,NA,NA
Glyma.09G232700,protein_content,C(type),52.72680489,3,3.571988295,0.01522037
Glyma.09G232700,protein_content,Residual,870.9103255,177,NA,NA
Glyma.05G214700,protein_content,C(type),28.39602028,1,6.141882473,0.014025581
Glyma.05G214700,protein_content,Residual,929.2916467,201,NA,NA
Glyma.08G147400,protein_content,C(type),50.41994522,3,3.850328452,0.010475468
Glyma.08G147400,protein_content,Residual,833.7132497,191,NA,NA
Glyma.20G222500,protein_content,C(type),87.43303102,3,6.503215971,0.000328269
Glyma.20G222500,protein_content,Residual,847.008769,189,NA,NA
Glyma.03G211000,protein_content,C(type),23.29221243,1,5.163543081,0.024156798
Glyma.03G211000,protein_content,Residual,879.6249693,195,NA,NA
Glyma.06G118800,protein_content,C(type),34.02457506,1,7.559366074,0.006514041
Glyma.06G118800,protein_content,Residual,904.6974998,201,NA,NA
Glyma.03G206200,protein_content,C(type),33.45675597,1,7.457454689,0.006899627
Glyma.03G206200,protein_content,Residual,870.3520073,194,NA,NA
Glyma.11G246200,protein_content,C(type),48.70138088,1,11.08632847,0.001038072
Glyma.11G246200,protein_content,Residual,865.4057166,197,NA,NA
Glyma.13G357900,protein_content,C(type),51.30831694,1,11.37721016,0.000891906
Glyma.13G357900,protein_content,Residual,906.4587501,201,NA,NA
Glyma.02G153600,protein_content,C(type),31.16665828,1,6.749127695,0.010063189
Glyma.02G153600,protein_content,Residual,942.0474136,204,NA,NA
Glyma.11G139100,protein_content,C(type),70.1802328,3,5.132523146,0.001957426
Glyma.11G139100,protein_content,Residual,861.4388169,189,NA,NA
Glyma.04G161300,protein_content,C(type),56.83622142,2,6.214619686,0.002414058
Glyma.04G161300,protein_content,Residual,900.8383606,197,NA,NA
Glyma.12G021900,protein_content,C(type),40.22123266,1,8.985128361,0.003077839
Glyma.12G021900,protein_content,Residual,868.4260061,194,NA,NA
Glyma.04G053900,protein_content,C(type),43.40019708,2,4.833680637,0.008901124
Glyma.04G053900,protein_content,Residual,906.8493005,202,NA,NA
Glyma.05G183300,protein_content,C(type),30.25869604,1,6.462441715,0.011779157
Glyma.05G183300,protein_content,Residual,931.7655428,199,NA,NA
Glyma.03G020900,protein_content,C(type),27.88489705,1,6.145159808,0.014034918
Glyma.03G020900,protein_content,Residual,875.7762691,193,NA,NA
Glyma.18G247800,protein_content,C(type),56.96500963,1,12.45752444,0.000517642
Glyma.18G247800,protein_content,Residual,905.4023499,198,NA,NA
Glyma.15G100000,protein_content,C(type),49.11417523,2,5.277611341,0.005847469
Glyma.15G100000,protein_content,Residual,921.307583,198,NA,NA
Glyma.03G207300,protein_content,C(type),39.40039766,1,8.431111541,0.004105058
Glyma.03G207300,protein_content,Residual,929.9698023,199,NA,NA
Glyma.20G222400,protein_content,C(type),85.12827578,1,19.68965417,1.52E-05
Glyma.20G222400,protein_content,Residual,847.406557,196,NA,NA
Glyma.15G035400,protein_content,C(type),22.95171212,1,4.938826714,0.027409091
Glyma.15G035400,protein_content,Residual,906.2038666,195,NA,NA
Glyma.08G105800,protein_content,C(type),104.1494616,2,11.97713627,1.24E-05
Glyma.08G105800,protein_content,Residual,847.8297546,195,NA,NA
Glyma.13G005100,protein_content,C(type),26.46786562,1,5.643228613,0.018482356
Glyma.13G005100,protein_content,Residual,923.9692178,197,NA,NA
Glyma.11G139800,protein_content,C(type),19.36358403,1,4.059023099,0.045309422
Glyma.11G139800,protein_content,Residual,930.2481886,195,NA,NA
Glyma.15G016700,protein_content,C(type),31.61049848,2,3.39555806,0.035495751
Glyma.15G016700,protein_content,Residual,916.972717,197,NA,NA
Glyma.05G038000,protein_content,C(type),47.92884748,1,10.70294683,0.001293912
Glyma.05G038000,protein_content,Residual,765.7548011,171,NA,NA
Glyma.08G111400,protein_content,C(type),87.13270556,2,9.741445652,9.99E-05
Glyma.08G111400,protein_content,Residual,742.3964388,166,NA,NA
Glyma.20G074400,protein_content,C(type),54.45762755,2,5.835159761,0.003463264
Glyma.20G074400,protein_content,Residual,900.6027725,193,NA,NA
Glyma.07G190000,protein_content,C(type),53.54079922,2,5.557005752,0.004547973
Glyma.07G190000,protein_content,Residual,871.9520089,181,NA,NA
Glyma.19G008400,protein_content,C(type),44.44967019,1,9.60866564,0.002230998
Glyma.19G008400,protein_content,Residual,878.9396626,190,NA,NA
Glyma.10G179800,protein_content,C(type),41.96351189,1,9.58919514,0.002247273
Glyma.10G179800,protein_content,Residual,848.968155,194,NA,NA
Glyma.15G065200,protein_content,C(type),30.7019232,2,3.390209375,0.035742274
Glyma.15G065200,protein_content,Residual,864.8532706,191,NA,NA
Glyma.17G228900,protein_content,C(type),32.80989841,2,3.523847065,0.031427741
Glyma.17G228900,protein_content,Residual,884.5277026,190,NA,NA
Glyma.08G143900,protein_content,C(type),32.53229114,1,6.923303504,0.009174367
Glyma.08G143900,protein_content,Residual,935.0920313,199,NA,NA
Glyma.04G190200,protein_content,C(type),84.25330608,3,6.287476988,0.00042938
Glyma.04G190200,protein_content,Residual,871.0115211,195,NA,NA
Glyma.15G249600,protein_content,C(type),76.6879937,3,6.497675758,0.000343798
Glyma.15G249600,protein_content,Residual,676.6693921,172,NA,NA
Glyma.04G113300,protein_content,C(type),77.70382391,2,8.510723411,0.000288493
Glyma.04G113300,protein_content,Residual,867.36026,190,NA,NA
Glyma.18G162300,protein_content,C(type),50.05917132,4,2.621958635,0.036671942
Glyma.18G162300,protein_content,Residual,801.8758067,168,NA,NA
Glyma.06G200000,protein_content,C(type),124.4067712,2,14.86392945,1.08E-06
Glyma.06G200000,protein_content,Residual,736.5344344,176,NA,NA
Glyma.06G213700,protein_content,C(type),55.93973518,2,6.218196009,0.002426832
Glyma.06G213700,protein_content,Residual,845.636757,188,NA,NA
Glyma.06G275000,protein_content,C(type),93.23970732,2,10.77669954,3.76E-05
Glyma.06G275000,protein_content,Residual,791.6554776,183,NA,NA
Glyma.17G019500,protein_content,C(type),50.03867409,2,5.532201637,0.004580233
Glyma.17G019500,protein_content,Residual,913.543362,202,NA,NA
Glyma.20G186600,protein_content,C(type),48.27097855,1,10.64126063,0.001300334
Glyma.20G186600,protein_content,Residual,907.2417309,200,NA,NA
Glyma.01G042900,protein_content,C(type),24.58902738,1,5.253939765,0.022943267
Glyma.01G042900,protein_content,Residual,931.3423199,199,NA,NA
Glyma.17G243700,protein_content,C(type),70.71920321,3,5.209620257,0.001755859
Glyma.17G243700,protein_content,Residual,882.357635,195,NA,NA
Glyma.15G065000,protein_content,C(type),30.42002715,2,3.318962704,0.038311343
Glyma.15G065000,protein_content,Residual,866.1418708,189,NA,NA
Glyma.12G171400,protein_content,C(type),32.9852965,2,3.692583904,0.026988825
Glyma.12G171400,protein_content,Residual,736.9600886,165,NA,NA
Glyma.13G327500,protein_content,C(type),28.25900684,1,6.115955804,0.014222299
Glyma.13G327500,protein_content,Residual,933.3486971,202,NA,NA
Glyma.08G201600,protein_content,C(type),62.50953921,2,7.005998406,0.001156743
Glyma.08G201600,protein_content,Residual,856.5396987,192,NA,NA
Glyma.18G176600,protein_content,C(type),32.62644398,1,7.028397122,0.008658927
Glyma.18G176600,protein_content,Residual,937.7019496,202,NA,NA
Glyma.06G041100,protein_content,C(type),41.90547133,2,4.595739105,0.011178558
Glyma.06G041100,protein_content,Residual,916.392287,201,NA,NA
Glyma.17G027200,protein_content,C(type),45.88790429,1,10.01602416,0.001792957
Glyma.17G027200,protein_content,Residual,920.8712573,201,NA,NA
Glyma.14G196300,protein_content,C(type),38.40439682,2,4.239821035,0.015753879
Glyma.14G196300,protein_content,Residual,887.6862625,196,NA,NA
Glyma.06G197900,protein_content,C(type),127.5996126,3,10.03287241,3.51E-06
Glyma.06G197900,protein_content,Residual,830.9193694,196,NA,NA
Glyma.10G209400,protein_content,C(type),54.44565822,1,12.60687787,0.000478642
Glyma.10G209400,protein_content,Residual,868.0640373,201,NA,NA
Glyma.09G203000,protein_content,C(type),28.14007704,2,3.073582551,0.048913004
Glyma.09G203000,protein_content,Residual,755.3258509,165,NA,NA
Glyma.17G071800,protein_content,C(type),85.97993802,3,6.431643849,0.000362472
Glyma.17G071800,protein_content,Residual,828.8326099,186,NA,NA
Glyma.18G131100,protein_content,C(type),60.36043976,3,4.382702222,0.005281711
Glyma.18G131100,protein_content,Residual,817.1639119,178,NA,NA
Glyma.13G309200,protein_content,C(type),19.882818,1,4.348840994,0.03831596
Glyma.13G309200,protein_content,Residual,905.25222,198,NA,NA
Glyma.08G142600,protein_content,C(type),90.21435266,2,10.57688068,4.39E-05
Glyma.08G142600,protein_content,Residual,818.821552,192,NA,NA
Glyma.18G160100,protein_content,C(type),34.52999517,1,7.453591539,0.006890365
Glyma.18G160100,protein_content,Residual,935.7983985,202,NA,NA
Glyma.08G120100,protein_content,C(type),68.80616262,2,8.219181061,0.00038175
Glyma.08G120100,protein_content,Residual,765.9843277,183,NA,NA
Glyma.19G138700,protein_content,C(type),57.47011758,3,4.286186996,0.006203869
Glyma.19G138700,protein_content,Residual,665.9413543,149,NA,NA
Glyma.01G010000,protein_content,C(type),37.34778513,2,4.235857064,0.015842364
Glyma.01G010000,protein_content,Residual,846.4372897,192,NA,NA
Glyma.10G211100,protein_content,C(type),54.62807953,1,12.06563724,0.000628303
Glyma.10G211100,protein_content,Residual,914.5701832,202,NA,NA
Glyma.06G200100,protein_content,C(type),89.51171437,3,7.04349283,0.000167439
Glyma.06G200100,protein_content,Residual,758.2694769,179,NA,NA
Glyma.20G061200,protein_content,C(type),39.97589007,1,8.672759709,0.003610819
Glyma.20G061200,protein_content,Residual,926.4817858,201,NA,NA
Glyma.15G016100,protein_content,C(type),24.04207242,1,5.161868294,0.024131026
Glyma.15G016100,protein_content,Residual,950.156512,204,NA,NA
Glyma.02G225600,protein_content,C(type),47.78081081,2,5.410425356,0.0051624
Glyma.02G225600,protein_content,Residual,865.462353,196,NA,NA
Glyma.20G188600,protein_content,C(type),68.27921353,2,7.542075513,0.00070278
Glyma.20G188600,protein_content,Residual,869.0982326,192,NA,NA
Glyma.20G087500,protein_content,C(type),38.84119209,1,8.668818814,0.003612543
Glyma.20G087500,protein_content,Residual,914.0349288,204,NA,NA
Glyma.01G012100,protein_content,C(type),40.99266451,1,8.981552182,0.003065589
Glyma.01G012100,protein_content,Residual,931.0755413,204,NA,NA
Glyma.13G029300,protein_content,C(type),32.72436781,2,3.58265233,0.029637373
Glyma.13G029300,protein_content,Residual,895.1435277,196,NA,NA
Glyma.03G061100,protein_content,C(type),82.68687518,3,6.328467752,0.00040861
Glyma.03G061100,protein_content,Residual,840.5703421,193,NA,NA
Glyma.15G048100,protein_content,C(type),95.97124375,4,5.602846714,0.000310793
Glyma.15G048100,protein_content,Residual,650.9025588,152,NA,NA
Glyma.08G192000,protein_content,C(type),36.34305495,2,4.296702187,0.015094955
Glyma.08G192000,protein_content,Residual,731.648161,173,NA,NA
Glyma.02G133900,protein_content,C(type),44.46836734,2,4.657239235,0.010626764
Glyma.02G133900,protein_content,Residual,887.9849099,186,NA,NA
Glyma.06G274800,protein_content,C(type),90.27198526,2,9.659351973,0.000126289
Glyma.06G274800,protein_content,Residual,579.4242825,124,NA,NA
Glyma.13G280000,protein_content,C(type),47.18255048,1,10.36749707,0.001500176
Glyma.13G280000,protein_content,Residual,896.548355,197,NA,NA
Glyma.08G162600,protein_content,C(type),31.07202314,1,6.73206171,0.010163646
Glyma.08G162600,protein_content,Residual,932.3367705,202,NA,NA
Glyma.13G089800,protein_content,C(type),29.84555775,1,6.436093705,0.011930418
Glyma.13G089800,protein_content,Residual,945.9920971,204,NA,NA
Glyma.08G229600,protein_content,C(type),71.54551132,2,7.829831682,0.000536814
Glyma.08G229600,protein_content,Residual,886.3427567,194,NA,NA
Glyma.04G163500,protein_content,C(type),49.98572748,1,10.93149263,0.001122539
Glyma.04G163500,protein_content,Residual,905.3817605,198,NA,NA
Glyma.08G367600,protein_content,C(type),29.91099676,1,6.548656537,0.011235507
Glyma.08G367600,protein_content,Residual,913.5002453,200,NA,NA
Glyma.08G117000,protein_content,C(type),94.54423117,1,23.18331396,3.31E-06
Glyma.08G117000,protein_content,Residual,672.8890515,165,NA,NA
Glyma.17G074800,protein_content,C(type),28.77016734,1,6.158657352,0.013909754
Glyma.17G074800,protein_content,Residual,924.9569847,198,NA,NA
Glyma.18G135400,protein_content,C(type),31.21518367,1,6.752031052,0.010047362
Glyma.18G135400,protein_content,Residual,943.1084396,204,NA,NA
Glyma.08G249100,protein_content,C(type),68.99594729,4,4.216498243,0.003161943
Glyma.08G249100,protein_content,Residual,482.7182007,118,NA,NA
Glyma.19G084200,protein_content,C(type),63.33077908,4,3.428798006,0.010171649
Glyma.19G084200,protein_content,Residual,734.1927008,159,NA,NA
Glyma.18G190800,protein_content,C(type),103.5564317,2,14.82047268,1.75E-06
Glyma.18G190800,protein_content,Residual,422.7371321,121,NA,NA
Glyma.05G122100,protein_content,C(type),30.91134277,2,3.403882516,0.035262818
Glyma.05G122100,protein_content,Residual,871.7953372,192,NA,NA
Glyma.06G285400,protein_content,C(type),98.88395322,3,7.462407939,0.000101428
Glyma.06G285400,protein_content,Residual,742.0528904,168,NA,NA
Glyma.10G062700,protein_content,C(type),64.41979814,1,14.30758547,0.00020473
Glyma.10G062700,protein_content,Residual,905.0010186,201,NA,NA
Glyma.16G034200,protein_content,C(type),49.33986456,1,10.699314,0.001263186
Glyma.16G034200,protein_content,Residual,917.6880917,199,NA,NA
Glyma.03G209300,protein_content,C(type),38.44741704,1,8.478644084,0.004032988
Glyma.03G209300,protein_content,Residual,843.4390569,186,NA,NA
Glyma.01G031100,protein_content,C(type),28.61173567,1,6.328997282,0.01268898
Glyma.01G031100,protein_content,Residual,877.0230847,194,NA,NA
Glyma.16G016200,protein_content,C(type),21.3120954,1,4.542594673,0.034263965
Glyma.16G016200,protein_content,Residual,952.3974022,203,NA,NA
Glyma.13G145300,protein_content,C(type),51.50974949,1,11.36178353,0.000896627
Glyma.13G145300,protein_content,Residual,924.8538199,204,NA,NA
Glyma.13G162200,protein_content,C(type),49.41409565,1,10.95306749,0.001123259
Glyma.13G162200,protein_content,Residual,834.6162113,185,NA,NA
Glyma.07G156700,protein_content,C(type),31.54247458,1,6.782096484,0.009963962
Glyma.07G156700,protein_content,Residual,851.1045016,183,NA,NA
Glyma.17G065600,protein_content,C(type),41.29422784,2,4.499610101,0.012335994
Glyma.17G065600,protein_content,Residual,862.6652821,188,NA,NA
